R2,dIB
0.058665691226258684,-2.399470163046453
0.05900454187118378,-2.3908645089330456
0.05934534970364326,-2.3822856596496056
0.059688126028272705,-2.373733538054037
0.06003288221500277,-2.365208067225702
0.06037962969943641,-2.356709170464779
0.06072837998322805,-2.3482367712916306
0.0610791446344653,-2.339790793446162
0.06143193528805258,-2.33137116088719
0.061786763646096955,-2.3229777977918173
0.06214364147829645,-2.31461062855479
0.06250258062233043,-2.306269577787882
0.06286359298425206,-2.2979545703192628
0.06322669053888355,-2.2896655311928735
0.06359188533021311,-2.2814023856678034
0.06395918947179459,-2.2731650592176718
0.06432861514714913,-2.2649534775300078
0.06470017461016951,-2.256767566505631
0.06507388018552646,-2.248607252258038
0.06544974426907742,-2.2404724611127893
0.06582777932827792,-2.232363119606896
0.066207997902595,-2.224279154488204
0.06659041260392302,-2.2162204927148004
0.06697503611700226,-2.20818706145439
0.06736188119983949,-2.200178788083699
0.06775096068413125,-2.19219560018787
0.06814228747568936,-2.1842374255598624
0.06853587455486915,-2.1763041921998467
0.06893173497699996,-2.1683958283146123
0.06932988187281809,-2.160512262316969
0.06973032844890253,-2.1526534228251495
0.07013308798811296,-2.1448192386622185
0.07053817385003018,-2.1370096388554853
0.0709455994713995,-2.129224552635906
0.07135537836657628,-2.1214639094375007
0.07176752412797431,-2.1137276388967647
0.07218205042651649,-2.1060156708520874
0.0725989710120885,-2.098327935343166
0.07301829971399482,-2.0906643626104224
0.07344005044141733,-2.0830248830944305
0.07386423718387686,-2.0754094274353285
0.07429087401169716,-2.0678179264722516
0.0747199750764715,-2.060250311242752
0.07515155461153226,-2.0527065129822266
0.07558562693242295,-2.045186463123345
0.0760222064373731,-2.037690093295481
0.07646130760777575,-2.030217335324146
0.07690294500866793,-2.0227681212304174
0.07734713328921379,-2.0153423832303767
0.0777938871831903,-2.0079400537345466
0.07824322150947627,-2.000561065347328
0.07869515117254373,-1.9932053508664385
0.07914969116295223,-1.9858728432823587
0.0796068565578463,-1.97856347577777
0.08006666252145539,-1.971277181726999
0.08052912430559697,-1.9640138946954684
0.08099425725018228,-1.9567735484391418
0.08146207678372536,-1.949556076903972
0.08193259842385472,-1.9423614142253527
0.08240583777782799,-1.9351894947275734
0.08288181054304973,-1.9280402529232692
0.08336053250759211,-1.9209136235128783
0.08384201955071845,-1.9138095413841008
0.08432628764341016,-1.9067279416113538
0.08481335284889632,-1.8996687594552357
0.08530323132318667,-1.8926319303619823
0.08579593931560721,-1.885617389962937
0.08629149316933957,-1.87862507407401
0.08678990932196289,-1.8716549186951472
0.087291204305999,-1.8647068600097965
0.08779539474946102,-1.857780834384379
0.08830249737640475,-1.8508767783677582
0.08881252900748349,-1.8439946286907132
0.08932550656050585,-1.8371343222654124
0.08984144705099713,-1.8302957961848891
0.09036036759276359,-1.8234789877225164
0.09088228539846002,-1.816683834331489
0.09140721778016095,-1.809910273644301
0.09193518214993475,-1.803158243472224
0.09246619602042103,-1.796427681804798
0.09300027700541183,-1.789718526809307
0.09353744282043573,-1.7830307168302701
0.09407771128334547,-1.776364190388926
0.09462110031490889,-1.7697188861827235
0.09516762793940357,-1.7630947430848098
0.09571731228521461,-1.7564917001435227
0.09627017158543574,-1.7499096965818852
0.09682622417847449,-1.7433486717970959
0.09738548850866023,-1.7368085653600287
0.09794798312685594,-1.7302893170147284
0.09851372669107374,-1.7237908666779105
0.09908273796709362,-1.7173131544384583
0.09965503582908601,-1.7108561205569268
0.10023063926023768,-1.7044197054650483
0.10080956735338151,-1.6980038497652306
0.10139183931162991,-1.6916084942300673
0.10197747444901163,-1.6852335798018425
0.1025664921911125,-1.6788790475920417
0.10315891207571966,-1.6725448388808601
0.10375475375346979,-1.6662308951167137
0.10435403698850093,-1.6599371579157527
0.10495678165910766,-1.6536635690613783
0.10556300775840109,-1.6474100705037515
0.10617273539497163,-1.6411766043591627
0.10678598479355607,-1.6349631129101596
0.10740277629570849,-1.628769538604151
0.10802313036047495,-1.6225958240536906
0.1086470675650722,-1.61644191203523
0.10927460860556987,-1.6103077454895733
0.10990577429757756,-1.6041932675207757
0.11054058557693487,-1.598098421395831
0.11117906350040598,-1.5920231505441984
0.11182122924637804,-1.5859673985573295
0.11246710411556385,-1.5799311091881987
0.11311670953170791,-1.5739142263508392
0.11377006704229774,-1.56791669411987
0.11442719831927815,-1.5619384567300327
0.11508812515977024,-1.5559794585757292
0.11575286948679436,-1.550039644210556
0.11642145334999737,-1.5441189583468429
0.11709389892638408,-1.5382173458551935
0.11777022852105246,-1.5323347517640273
0.11845046456793412,-1.5264711212591184
0.11913462963053807,-1.5206263996831408
0.11982274640269923,-1.5148005325352143
0.12051483770933116,-1.5089934654704489
0.12121092650718321,-1.5032051442994927
0.1219110358856021,-1.49743551498808
0.1226151890672973,-1.4916845236565848
0.1233234094091121,-1.4859521165795653
0.12403572040279781,-1.4802382401853222
0.12475214567579315,-1.474542841055449
0.12547270899200796,-1.4688658659243894
0.12619743425261162,-1.46320726167899
0.12692634549682527,-1.457566975358064
0.12765946690271998,-1.4519449541519431
0.1283968227880183,-1.446341145402041
0.12913843761090096,-1.4407554966004137
0.12988433597081803,-1.4351879553893236
0.13063454260930515,-1.4296384695608007
0.13138908241080413,-1.4241069870562069
0.1321479804034879,-1.418593455965809
0.1329112617600915,-1.4130978245283372
0.13367895179874653,-1.407620041130557
0.13445107598382108,-1.402160054306842
0.13522765992676447,-1.3967178127387396
0.13600872938695657,-1.3912932652545484
0.13679431027256264,-1.3858863608288876
0.13758442864139198,-1.380497048582275
0.13837911070176315,-1.3751252777807
0.13917838281337275,-1.3697709978352015
0.13998227148816994,-1.364434158301446
0.1407908033912358,-1.359114708879309
0.14160400534166787,-1.3538125994124521
0.14242190431346977,-1.348527779887907
0.1432445274364455,-1.3432602004356602
0.1440719019971001,-1.3380098113282324
0.14490405543954427,-1.3327765629802668
0.1457410153664047,-1.327560405948116
0.1465828095397398,-1.322361290929428
0.14742946588196057,-1.3171791687627348
0.14828101247675632,-1.312013990427046
0.14913747757002704,-1.3068657070414351
0.1499988895708198,-1.3017342698646335
0.15086527705227104,-1.2966196302946251
0.15173666875255462,-1.2915217398682388
0.1526130935758348,-1.2864405502607466
0.15349458059322535,-1.2813760132854566
0.1543811590437531,-1.276328080893317
0.1552728583353288,-1.2712967051725093
0.15616970804572197,-1.266281838348049
0.157071737923542,-1.2612834327813922
0.15797897788922524,-1.256301440970031
0.15889145803602703,-1.251335815547103
0.1598092086310205,-1.246386509280991
0.1607322601160995,-1.241453475074934
0.16166064310898964,-1.2365366659666288
0.16259438840426305,-1.231636035127841
0.16353352697436005,-1.2267515358640135
0.16447808997061653,-1.221883121613877
0.16542810872429736,-1.2170307459490595
0.16638361474763508,-1.212194362573702
0.16734463973487607,-1.2073739253240676
0.16831121556333123,-1.2025693881681603
0.16928337429443346,-1.197780705205337
0.17026114817480129,-1.1930078306659264
0.17124456963730833,-1.1882507189108455
0.17223367130215933,-1.1835093244312194
0.1732284859779715,-1.1787836018480018
0.17422904666286382,-1.1740735059115928
0.1752353865455509,-1.1693789915014636
0.17624753900644402,-1.1647000136257795
0.17726553761875827,-1.160036527421023
0.1782894161496264,-1.1553884881516185
0.1793192085612188,-1.15075585120956
0.18035494901186952,-1.1461385721140385
0.18139667185721023,-1.1415366065110681
0.18244441165130923,-1.1369499101731169
0.18349820314781765,-1.1323784389987377
0.1845580813011223,-1.1278221490121978
0.18562408126750532,-1.1232809963631114
0.18669623840630953,-1.1187549373260783
0.1877745882811124,-1.1142439283003092
0.18885916666090508,-1.1097479258092684
0.18995000952127886,-1.1052668865003072
0.19104715304561865,-1.1008007671443023
0.19215063362630308,-1.0963495246352943
0.19326048786591185,-1.0919131159901259
0.19437675257843917,-1.087491498348086
0.19549946479051591,-1.0830846289705458
0.19662866174263705,-1.0786924652406065
0.19776438089039716,-1.0743149646627397
0.1989066599057328,-1.0699520848624322
0.20005553667817216,-1.065603783585833
0.20121104931609193,-1.0612700186993977
0.2023732361479806,-1.0569507481895395
0.2035421357237112,-1.0526459301622726
0.2047177868158189,-1.0483555228428663
0.20590022842078753,-1.0440794845754904
0.20708949976034302,-1.0398177738228722
0.2082856402827546,-1.0355703491659447
0.20948868966414244,-1.0313371693035036
0.21069868780979503,-1.0271181930518556
0.21191567485549198,-1.0229133793444805
0.21313969116883547,-1.0187226872316815
0.21437077735058938,-1.014546075880247
0.2156089742360259,-1.010383504573105
0.21685432289628032,-1.006234932708984
0.21810686463971252,-1.0021003198020746
0.21936664101327835,-0.9979796254816857
0.22063369380390707,-0.9938728094919105
0.22190806503988747,-0.9897798316912875
0.2231897969922621,-0.9857006520524642
0.22447893217622922,-0.9816352306618631
0.22577551335255347,-0.9775835277193443
0.22707958352898322,-0.9735455035378768
0.22839118596167848,-0.9695211185432009
0.22971036415664492,-0.9655103332734984
0.2310371618711771,-0.9615131083790633
0.2323716231153099,-0.9575294046219702
0.23371379215327842,-0.9535591828757459
0.2350637135049864,-0.9496024041250402
0.23642143194748202,-0.9456590294653029
0.23778699251644456,-0.941729020102451
0.23916044050767735,-0.93781233735255
0.24054182147861042,-0.9339089426414837
0.24193118124981164,-0.9300187975046355
0.2433285659065069,-0.9261418635865618
0.2447340218001077,-0.9222781026406746
0.24614759554975016,-0.9184274765289158
0.24756933404384043,-0.91458994722144
0.24899928444161015,-0.9107654767962953
0.25043749417468075,-0.9069540274391048
0.2518840109486367,-0.9031555614427482
0.25333888274460853,-0.8993700412070458
0.25480215782086263,-0.8955974292384461
0.2562738847144043,-0.891837688149705
0.2577541122425862,-0.8880907806595764
0.259242889504728,-0.8843566695924978
0.26074026588374516,-0.880635317878278
0.26224629104778674,-0.8769266885517861
0.26376101495188337,-0.8732307447526406
0.26528448783960296,-0.8695474497249013
0.2668167602447192,-0.8658767668167575
0.2683578829928863,-0.8622186594802232
0.26990790720332575,-0.8585730912708279
0.2714668842905212,-0.8549400258473114
0.27303486596592474,-0.8513194269713178
0.27461190423967086,-0.8477112585070932
0.27619805142230325,-0.8441154844211772
0.2777933601265089,-0.8405320687821047
0.2793978832688636,-0.8369609757601013
0.2810116740715871,-0.8334021696267827
0.2826347860643085,-0.8298556147548545
0.28426727308584204,-0.8263212756178111
0.2859091892859722,-0.8227991167896409
0.28756058912725097,-0.8192891029445228
0.2892215273868037,-0.8157911988565331
0.2908920591581461,-0.8123053693993474
0.2925722398530119,-0.8088315795459452
0.2942621252031906,-0.805369794368316
0.2959617712623767,-0.8019199790371636
0.2976712344080275,-0.7984820988216161
0.29939057134323527,-0.7950561190889299
0.30111983909860657,-0.7916420053041999
0.30285909503415454,-0.7882397230300688
0.30460839684120133,-0.7848492379264369
0.3063678025442922,-0.7814705157501722
0.3081373705031189,-0.7781035223548243
0.30991715941445724,-0.7747482236903338
0.31170722831411296,-0.7714045858027472
0.31350763657888026,-0.7680725748339301
0.3153184439285111,-0.7647521570212827
0.31713971042769656,-0.7614432986974541
0.31897149648805906,-0.7581459662900596
0.32081386287015523,-0.7548601263213981
0.32266687068549305,-0.7515857454081679
0.32453058139855784,-0.7483227902611871
0.32640505682885135,-0.7450712276851119
0.32829035915294213,-0.7418310245781569
0.3301865509065281,-0.7386021479318166
0.33209369498651126,-0.7353845648305848
0.3340118546530824,-0.7321782424516811
0.3359410935318217,-0.7289831480647693
0.3378814756158077,-0.7257992490316836
0.3398330652677405,-0.7226265128061528
0.34179592722207625,-0.7194649069335257
0.3437701265871754,-0.7163143990504968
0.34575572884746025,-0.7131749568848341
0.34775279986558977,-0.7100465482551045
0.3497614058846425,-0.7069291410704042
0.3517816135303143,-0.7038227033300863
0.3538134898131283,-0.7007272031234908
0.3558571021306578,-0.6976426086296759
0.35791251826976206,-0.6945688881171469
0.3599798064088333,-0.6915060099435921
0.3620590351200606,-0.6884539425556103
0.36415027337170275,-0.6854126544884479
0.36625359053037637,-0.6823821143657313
0.36836905636335693,-0.679362290899202
0.3704967410408928,-0.676353152888452
0.3726367151385332,-0.673354669220659
0.3747890496394677,-0.6703668088703267
0.3769538159368831,-0.6673895408990169
0.37913108583633,-0.6644228344550922
0.3813209315581047,-0.661466658773453
0.3835234257396452,-0.6585209831752774
0.38573864143794045,-0.6555857770677618
0.38796665213195375,-0.6526610099438608
0.39020753172505884,-0.6497466513820324
0.39246135454749365,-0.6468426710459751
0.39472819535882386,-0.6439490386843755
0.3970081293504236,-0.6410657241306491
0.3993012321479693,-0.638192697302687
0.40160757981394846,-0.6353299282025987
0.4039272488501813,-0.6324773869164615
0.4062603162003607,-0.6296350436140623
0.4086068592526027,-0.6268028685486484
0.410966955842014,-0.6239808320566731
0.4133406842532736,-0.6211689045575466
0.41572812322322983,-0.6183670565533821
0.4181293519435121,-0.6155752586287477
0.4205444500631561,-0.6127934814504178
0.4229734976912487,-0.6100216957671208
0.4254165753995829,-0.6072598724092202
0.42787376422533113,-0.6045079822887605
0.43034514567373333,-0.6017659963987791
0.43283080172080035,-0.5990338858133539
0.4353308148160335,-0.596311621687357
0.43784526788515776,-0.5935991752559184
0.44037424433287525,-0.5908965178346195
0.44291782804562946,-0.5882036208189574
0.44547610339438887,-0.5855204556841744
0.4480491552374451,-0.5828469939850168
0.4506370689232283,-0.5801832073554909
0.4532399302931362,-0.5775290675086258
0.45585782568438454,-0.5748845462362286
0.4584908419328686,-0.5722496154086474
0.4611390663760445,-0.5696242469745306
0.46380258685582576,-0.5670084129605893
0.4664814917214973,-0.5644020854713588
0.46917586983264636,-0.561805236688961
0.4718858105621082,-0.5592178388728697
0.47461140379893324,-0.556639864359671
0.47735273995136696,-0.5540712855628309
0.48010990994984926,-0.5515120749724588
0.4828830052500305,-0.5489622051550737
0.48567211783580505,-0.5464216487533707
0.4884773402223633,-0.5438903784859876
0.49129876545925777,-0.5413683671472738
0.4941364871334932,-0.5388555876070562
0.4969905993726283,-0.5363520128104097
0.49986119684789904,-0.533857615777426
0.5027483747773582,-0.5313723696029841
0.5056522289290352,-0.5288962474565195
0.5085728556241095,-0.526429222581798
0.5115103517401097,-0.5239712682966848
0.5144648147141249,-0.521522357992918
0.517436342546036,-0.5190824651358816
0.520425033801768,-0.5166515632643791
0.5234309876165582,-0.5142296259904073
0.5264543036982456,-0.5118166269989313
0.5294950823305765,-0.5094125400476603
0.532553424376533,-0.5070173389668226
0.5356294312816773,-0.5046309976589419
0.5387232050775173,-0.5022534900986156
0.5418348483848905,-0.49988479033229133
0.5449644644173683,-0.49752487247804567
0.5481121569846801,-0.4951737107253621
0.5512780304961541,-0.4928312793349128
0.5544621899641845,-0.49049755263833483
0.5576647410077121,-0.4881725050380139
0.5608857898557287,-0.4858561110068633
0.5641254433507998,-0.48354834508810673
0.5673838089526105,-0.48124918189505944
0.5706609947415265,-0.47895859611091285
0.5739571094221833,-0.4766765624885152
0.577272262327089,-0.4744030558501577
0.580606563420252,-0.4721380510873573
0.5839601233008286,-0.4698815231606427
0.587333053206791,-0.4676334470993395
0.5907254650186181,-0.46539379800135583
0.5941374712630041,-0.4631625510329707
0.5975691851165946,-0.4609396814286183
0.6010207204097383,-0.458725164490678
0.6044921916302634,-0.4565189755892618
0.6079837139272749,-0.45432109016200284
0.6114954031149747,-0.4521314837138456
0.6150273756765035,-0.4499501318168341
0.6185797487678013,-0.44777701010990545
0.6221526402214987,-0.4456120942986765
0.6257461685508219,-0.4434553601552388
0.6293604529535245,-0.44130678351794894
0.6329956133158415,-0.4391663402912218
0.6366517702164664,-0.43703400644532253
0.6403290449305502,-0.4349097580161617
0.6440275594337228,-0.4327935711050887
0.6477474364061423,-0.4306854218786855
0.6514887992365616,-0.4285852865685632
0.6552517720264219,-0.4264931414711569
0.6590364795939697,-0.4244089629475218
0.6628430474783968,-0.42233272742313044
0.6666716019440028,-0.42026441138767023
0.670522269984386,-0.41820399139484
0.6743951793266547,-0.416151444062149
0.6782904584356633,-0.4141067460707155
0.6822082365182739,-0.4120698741650668
0.6861486435276425,-0.4100408051529374
0.6901118101675299,-0.4080195159050706
0.6940978678966341,-0.4060059833550198
0.6981069489329556,-0.4040001844989479
0.7021391862581797,-0.4020020963954307
0.706194713622089,-0.4000116961652583
0.7102736655469988,-0.39802896099123863
0.7143761773322203,-0.39605386811800025
0.7185023850585484,-0.3940863948517961
0.7226524255927731,-0.39212651856030867
0.7268264365922236,-0.39017421667245356
0.7310245565093315,-0.38822946667818536
0.735246924596224,-0.3862922461283037
0.7394936809093429,-0.38436253263425857
0.7437649663140911,-0.3824403038679578
0.7480609224895021,-0.38052553756157526
0.7523816919329437,-0.3786182115073563
0.7567274179648424,-0.37671830355742764
0.7610982447334376,-0.3748257916236054
0.7654943172195625,-0.37294065367720447
0.7699157812414543,-0.37106286774884845
0.7743627834595911,-0.3691924119282787
0.7788354713815532,-0.36732926436416685
0.7833339933669216,-0.3654734032639242
0.7878584986321948,-0.36362480689351295
0.7924091372557404,-0.36178345357726005
0.796986060182772,-0.35994932169766863
0.8015894192303568,-0.358122389695231
0.8062193670924521,-0.35630263606824153
0.8108760573449667,-0.3544900393726125
0.8155596444508603,-0.35268457822168603
0.820270283765263,-0.3508862312860504
0.8250081315406305,-0.3490949772933549
0.8297733449319258,-0.34731079502812584
0.8345660820018336,-0.3455336633315821
0.8393865017259998,-0.34376356110145334
0.8442347639983097,-0.3420004672917953
0.849111029636188,-0.3402443609128084
0.8540154603859346,-0.3384952210306559
0.8589482189280895,-0.3367530267672818
0.8639094688828286,-0.3350177573002303
0.8688993748153925,-0.3332893918624649
0.8739181022415409,-0.3315679097421893
0.8789658176330487,-0.3298532902826658
0.8840426884232241,-0.3281455128820378
0.8891488830124632,-0.32644455699315
0.894284570773836,-0.3247504021233708
0.8994499220587043,-0.32306302783441376
0.9046451082023738,-0.32138241374216053
0.9098703015297723,-0.3197085395164844
0.9151256753611733,-0.3180413848810722
0.9204114040179392,-0.3163809296132497
0.925727662828306,-0.31472715354380537
0.9310746281331985,-0.3130800365568148
0.9364524772920803,-0.3114395585894665
0.9418613886888331,-0.3098056996318877
0.9473015417376798,-0.30817843972696946
0.9527731168891311,-0.306557758970194
0.9582762956359732,-0.3049436375094615
0.9638112605192866,-0.3033360555449174
0.969378195134502,-0.3017349933287801
0.9749772841374906,-0.30014043116516925
0.9806087132506859,-0.29855234940993525
0.986272669269249,-0.29697072847048694
0.9919693400672615,-0.2953955488056221
0.9976989146039581,-0.293826790925357
1.0034615829299944,-0.2922644353907573
1.0092575361937506,-0.29070846281376816
1.0150869666476736,-0.28915885385704576
1.020950067654649,-0.28761558923379005
1.0268470336944222,-0.28607864970757463
1.032778060370044,-0.28454801609218117
1.0387433444143614,-0.28302366925143146
1.0447430836965412,-0.281505590099021
1.0507774772286356,-0.27999375959835265
1.0568467251721823,-0.27848815876237093
1.0629510288448412,-0.2769887686533972
1.0690905907270785,-0.2754955703829634
1.0752656144688773,-0.2740085451116485
1.0814763048964953,-0.27252767404891387
1.0877228680192583,-0.27105293845294
1.0940055110363947,-0.26958431963046264
1.1003244423439036,-0.2681217989366108
1.1066798715414743,-0.26666535777474315
1.1130720094394349,-0.2652149775962865
1.1195010680657442,-0.26377063990057426
1.125967260673027,-0.26233232623468483
1.1324708017456462,-0.26090001819328124
1.1390119070068183,-0.2594736974184499
1.1455907934257656,-0.258053345599542
1.1522076792249187,-0.2566389444730123
1.1588627838871512,-0.2552304758222606
1.165556328163061,-0.25382792147747313
1.1722885340782923,-0.25243126331546395
1.1790596249408998,-0.2510404832595169
1.1858698253487587,-0.24965556327922778
1.1927193611970084,-0.2482764853903482
1.1996084596855525,-0.24690323165462738
1.2065373493265914,-0.24553578417965652
1.2135062599522024,-0.24417412511871286
1.2205154227219637,-0.24281823667060387
1.2275650701306229,-0.24146810107951178
1.2346554360158042,-0.24012370063484006
1.2417867555657718,-0.23878501767105734
1.248959265327227,-0.2374520345675445
1.2561732032131552,-0.23612473374844067
1.2634288085107168,-0.2348030976824904
1.2707263218891858,-0.2334871088828904
1.2780659854079335,-0.23217674990713738
1.2854480425244517,-0.23087200335687663
1.2928727381024372,-0.22957285187774906
1.300340318419908,-0.22827927815924126
1.3078510311773746,-0.2269912649345342
1.3154051255060544,-0.2257087949803524
1.3230028519761372,-0.22443185111681482
1.3306444626050977,-0.2231604162072843
1.3383302108660486,-0.22189447315821953
1.3460603516961573,-0.2206340049190247
1.3538351415050967,-0.21937899448190212
1.3616548381835512,-0.21812942488170373
1.3695197011117717,-0.21688527919578357
1.3774299911681798,-0.2156465405438505
1.3853859707380165,-0.21441319208782159
1.3933879037220531,-0.213185217031675
1.40143605554534,-0.21196259862130434
1.4095306931660114,-0.21074532014437283
1.4176720850841416,-0.2095333649301682
1.4258605013506493,-0.20832671634945726
1.4340962135762587,-0.2071253578143418
1.4423794949405018,-0.2059292727781148
1.4507106202007884,-0.20473844473511557
1.4590898657015157,-0.20355285722058736
1.4675175093832333,-0.2023724938105339
1.4759938307918654,-0.20119733812157709
1.4845191110879812,-0.20002737381081462
1.4930936330561237,-0.19886258457567796
1.501717681114184,-0.19770295415379194
1.5103915413228428,-0.19654846632283227
1.5191155013950548,-0.19539910490038592
1.5278898507055931,-0.19425485374381046
1.5367148803006474,-0.19311569675009435
1.5455908829074798,-0.1919816178557173
1.554518152944129,-0.19085260103651175
1.5634969865291848,-0.18972863030752324
1.5725276814916038,-0.18860968972287276
1.581610537380591,-0.18749576337561877
1.590745855475536,-0.18638683539761938
1.5999339387960048,-0.1852828899593955
1.609175092111794,-0.1841839112699939
1.618469621953034,-0.18308988357685138
1.6278178366203646,-0.18200079116565782
1.637220046195157,-0.18091661836022135
1.6466765625497983,-0.179837349522333
1.6561876993580396,-0.17876296905163175
1.6657537721053974,-0.17769346138547032
1.6753750980996223,-0.1766288109987807
1.6850519964812158,-0.17556900240394166
1.6947847882340275,-0.17451402015064393
1.7045737961958944,-0.17346384882575847
1.7144193450693528,-0.17241847305317007
1.7243217614324065,-0.17137787749377945
1.7342813737493608,-0.17034204684517062
1.7442985123817196,-0.16931096584161326
1.7543735095991362,-0.16828461925389898
1.7645066995904446,-0.16726299188924282
1.7746984184747385,-0.16624606859102214
1.7849490043125216,-0.16523383423884452
1.7952587971169218,-0.1642262737482863
1.8056281388649704,-0.16322337207079668
1.8160573735089385,-0.16222511419356989
1.8265468469877573,-0.16123148513941574
1.8370969072384855,-0.16024246996663297
1.8477079042078515,-0.15925805376888152
1.8583801898638623,-0.15827822167505554
1.8691141182074777,-0.15730295884915688
1.8799100452843545,-0.15633225049016894
1.8907683291966488,-0.15536608183193143
1.901689330114906,-0.15440443814301383
1.9126734102900003,-0.15344730472659157
1.9237209340651515,-0.15249466692032096
1.934832267888012,-0.15154651009621506
1.9460077803228204,-0.15060281966051992
1.957247842062629,-0.14966358105359134
1.9685528259415923,-0.1487287797497722
1.9799231069473464,-0.14779840125726915
1.9913590622334378,-0.146872431118031
2.002861071131837,-0.145950854907627
2.0144295151655203,-0.14503365823512532
2.026064778061128,-0.14412082674297183
2.037767245761682,-0.14321234610687084
2.0495373064394027,-0.14230820203566324
2.061375350508576,-0.14140838027120797
2.073281770638504,-0.14051286658826226
2.08525696176653,-0.13962164679436295
2.0973013211111415,-0.13873470672970786
2.1094152481851434,-0.1378520322670378
2.121599144808906,-0.13697360931151906
2.1338534151237023,-0.1360994238006259
2.146178465605108,-0.13522946170402372
2.1585747050764854,-0.1343637090234529
2.1710425447225425,-0.13350215179261266
2.1835823981029745,-0.13264477607704542
2.1961946811661823,-0.13179156797402164
2.208879812263062,-0.13094251361242545
2.2216382121608933,-0.13009759915263983
2.234470304057288,-0.1292568107864327
2.2473765135942316,-0.128420134736844
2.2603572688721987,-0.12758755725807197
2.273413000464358,-0.12675906463536085
2.286544141430844,-0.1259346431848891
2.299751127333137,-0.12511427925365648
2.313034396248499,-0.12429795921937378
2.326394388784508,-0.12348566949035142
2.339831548093676,-0.12267739650538895
2.353346319888143,-0.12187312673366513
2.366939152454468,-0.12107284667462798
2.3806104966684876,-0.12027654285788647
2.394360806010286,-0.11948420184310041
2.4081905365792275,-0.11869581021987316
2.422100147109088,-0.11791135460764335
2.43609009898327,-0.11713082165557742
2.45016085625011,-0.11635419804246269
2.464312885638268,-0.11558147047660072
2.4785466565722056,-0.1148126256957015
2.492862641187766,-0.11404765046677713
2.507261314347829,-0.11328653158603708
2.521743153658062,-0.11252925587878318
2.5363086394827636,-0.11177581019930542
2.5509582549607996,-0.11102618143077786
2.5656924860216193,-0.11028035648515552
2.5805118214013865,-0.109538322303071
2.595416752659185,-0.10880006585373206
2.610407774193322,-0.1080655741348196
2.62548538325773,-0.10733483417238607
2.64065007997846,-0.10660783302075419
2.655902367370273,-0.10588455776241616
2.671242751353316,-0.1051649955079339
2.6866717407699157,-0.10444913339583856
2.7021898474014514,-0.10373695859253157
2.717797585985329,-0.10302845829218579
2.7334954742320576,-0.10232361971664716
2.749284032842421,-0.10162243011533653
2.7651637855247526,-0.10092487675547736
2.7811352590122937,-0.10023094697037416
2.7971989830806865,-0.09954062806256513
2.813355490565531,-0.09885390740047673
2.8296053173800644,-0.09817077236995309
2.845949002532937,-0.09749121038383568
2.8623870881460913,-0.09681520888186905
2.878920119472747,-0.0961427553306064
2.8955486449154755,-0.09547383722331637
2.9122732160444067,-0.09480844207988945
2.929094387615516,-0.09414655744674558
2.9460127175890265,-0.09348817089674197
2.963028767147915,-0.09283327002908166
2.9801431007165333,-0.0921818424692213
2.9973562859793157,-0.09153387586878238
3.014668893899627,-0.09088935790545934
3.0320814987386915,-0.09024827628293054
3.0495946780746417,-0.08961061873076925
3.067209012821679,-0.08897637300435463
3.08492508724934,-0.0883455268847838
3.1027434890018832,-0.08771806817878394
3.1206648091177662,-0.0870939847186257
3.13868964204927,-0.08647326436203567
3.156818585682205,-0.08585589499211103
3.175052241355745,-0.08524186451723348
3.193391213882376,-0.08463116087098442
3.211836111567954,-0.08402377201206016
3.2303875462318903,-0.08341968592418794
3.249046133227429,-0.08281889061604261
3.26781249146208,-0.08222137412116319
3.2866872434181342,-0.08162712449787077
3.3056710151733153,-0.08103612982918629
3.324764436421545,-0.08044837822274925
3.3439681404938377,-0.07986385781073677
3.3632827643792886,-0.07928255674978352
3.3827089487462287,-0.07870446322090131
3.402247337963458,-0.07812956542940032
3.4218985801216255,-0.07755785160481017
3.441663327054725,-0.07698931000080167
3.4615422343617173,-0.07642392889510936
3.4815359614282793,-0.07586169658945413
3.5016451714486623,-0.07530260140946715
3.521870531447711,-0.07474663170461333
3.542212712302975,-0.07419377584811608
3.5626723887669653,-0.07364402223688254
3.5832502394895362,-0.07309735929142913
3.603946947040396,-0.07255377545580784
3.6247631979317507,-0.07201325919753286
3.6456996826410633,-0.07147579900750839
3.666757095633976,-0.07094138339995597
3.687936135387333,-0.07041000091234335
3.7092375044123536,-0.06988164010531345
3.7306619092779316,-0.06935628956261404
3.7522100606340785,-0.06883393789102787
3.7738826732354807,-0.06831457372030376
3.795680465965228,-0.06779818570308753
3.817604161858648,-0.06728476251485423
3.83965448812729,-0.06677429285384064
3.861832176183047,-0.06626676544097845
3.884137961662419,-0.06576216901982782
3.906572584450914,-0.06526049235651189
3.9291367887075794,-0.06476172423965167
3.951831322889705,-0.0642658534803013
3.974656939777636,-0.06377286891188443
3.9976143964997464,-0.0632827593901307
4.020704454557553,-0.06279551379301328
4.0439278798509735,-0.06231112102068656
4.067285442703738,-0.06182956999542473
4.09077791788892,-0.06135084966156114
4.114406084654667,-0.060874948985427536
4.138170726750025,-0.06040185695529485
4.162072632450944,-0.05993156258131396
4.186112594586423,-0.0594640548954574
4.210291410564813,-0.05899932295146128
4.234609882400252,-0.0585373558247686
4.2590688167392905,-0.058078142612472225
4.283669024887633,-0.05762167243325916
4.308411322837052,-0.05716793442735528
4.333296531292455,-0.056716917756470586
